enrollment_id,count_access_browser,count_access_server,count_navigate_server,count_problem_browser,count_problem_server,count_page_close_browser,count_video_browser,count_discussion_server,count_wiki_server
1031,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,5.0,39.0,24.0,24.0,1.0,0.0,0.0,3.0,2.0
1041,39.0,117.0,33.0,16.0,1.0,36.0,17.0,5.0,0.0
1044,15.0,16.0,7.0,54.0,7.0,2.0,3.0,5.0,0.0
1050,10.0,76.0,38.0,59.0,8.0,5.0,0.0,3.0,2.0
1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,1.0,25.0,6.0,11.0,8.0,1.0,0.0,0.0,2.0
1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0.0,12.0,5.0,0.0,0.0,6.0,1.0,0.0,0.0
1074,1.0,64.0,8.0,8.0,0.0,43.0,9.0,2.0,2.0
1075,0.0,31.0,8.0,9.0,1.0,18.0,8.0,0.0,0.0
1077,58.0,150.0,68.0,80.0,4.0,11.0,2.0,4.0,2.0
1078,12.0,91.0,48.0,56.0,1.0,55.0,5.0,6.0,8.0
1080,5.0,110.0,21.0,18.0,4.0,52.0,17.0,0.0,0.0
1082,3.0,20.0,6.0,13.0,4.0,2.0,0.0,0.0,0.0
1084,4.0,39.0,15.0,16.0,3.0,30.0,5.0,8.0,0.0
1085,12.0,107.0,29.0,36.0,8.0,44.0,6.0,1.0,2.0
1086,0.0,56.0,27.0,8.0,3.0,34.0,12.0,3.0,2.0
1090,58.0,50.0,13.0,113.0,16.0,33.0,19.0,4.0,0.0
1091,5.0,85.0,21.0,9.0,1.0,49.0,10.0,0.0,0.0
1095,1.0,75.0,29.0,20.0,2.0,45.0,8.0,7.0,0.0
1098,0.0,73.0,13.0,10.0,0.0,13.0,4.0,30.0,1.0
1101,20.0,78.0,46.0,61.0,8.0,20.0,1.0,7.0,2.0
1112,1.0,61.0,33.0,17.0,4.0,4.0,1.0,5.0,6.0
1116,28.0,234.0,77.0,44.0,1.0,151.0,42.0,81.0,7.0
1124,0.0,42.0,6.0,21.0,2.0,32.0,6.0,0.0,0.0
1126,0.0,13.0,3.0,0.0,0.0,6.0,1.0,0.0,1.0
1128,9.0,248.0,29.0,10.0,0.0,99.0,33.0,4.0,2.0
1129,0.0,24.0,2.0,22.0,2.0,17.0,1.0,0.0,0.0
1131,1.0,43.0,17.0,12.0,3.0,13.0,0.0,15.0,1.0
1134,24.0,44.0,21.0,24.0,0.0,18.0,5.0,5.0,0.0
1135,0.0,43.0,5.0,0.0,0.0,21.0,15.0,0.0,0.0
1136,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,26.0,126.0,28.0,61.0,6.0,67.0,15.0,5.0,4.0
1139,1.0,53.0,42.0,27.0,5.0,29.0,10.0,32.0,15.0
1141,0.0,63.0,25.0,7.0,2.0,34.0,12.0,1.0,1.0
1143,10.0,16.0,10.0,16.0,4.0,1.0,0.0,0.0,0.0
1144,19.0,108.0,19.0,51.0,7.0,69.0,16.0,1.0,2.0
1147,96.0,102.0,25.0,156.0,25.0,62.0,17.0,76.0,1.0
1150,17.0,149.0,51.0,40.0,4.0,92.0,26.0,107.0,8.0
1153,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,1.0,46.0,23.0,12.0,5.0,26.0,4.0,17.0,2.0
1162,0.0,12.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0
1163,10.0,77.0,56.0,0.0,0.0,10.0,6.0,25.0,1.0
1164,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,19.0,91.0,13.0,36.0,8.0,68.0,10.0,3.0,1.0
1168,2.0,19.0,5.0,1.0,0.0,12.0,4.0,1.0,0.0
1169,18.0,85.0,27.0,51.0,7.0,44.0,11.0,0.0,0.0
1170,10.0,84.0,17.0,25.0,2.0,65.0,8.0,6.0,0.0
1172,0.0,46.0,6.0,15.0,2.0,28.0,14.0,29.0,0.0
1174,1.0,51.0,31.0,4.0,1.0,11.0,2.0,2.0,0.0
1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1181,1.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0
1182,8.0,180.0,82.0,34.0,10.0,72.0,5.0,350.0,1.0
1183,0.0,92.0,29.0,15.0,2.0,48.0,10.0,23.0,15.0
1187,0.0,24.0,8.0,1.0,1.0,18.0,3.0,0.0,1.0
1190,0.0,21.0,16.0,9.0,0.0,2.0,0.0,1.0,1.0
1192,0.0,68.0,11.0,11.0,2.0,18.0,10.0,1.0,0.0
1195,1.0,31.0,21.0,14.0,2.0,19.0,1.0,3.0,0.0
1196,10.0,100.0,31.0,4.0,0.0,28.0,7.0,12.0,0.0
1199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,11.0,34.0,15.0,30.0,4.0,13.0,3.0,0.0,0.0
1204,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1206,21.0,65.0,12.0,36.0,5.0,30.0,8.0,0.0,0.0
1212,15.0,60.0,25.0,40.0,8.0,4.0,1.0,28.0,1.0
1213,0.0,20.0,8.0,6.0,2.0,12.0,0.0,0.0,0.0
1222,0.0,9.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0
1228,2.0,13.0,24.0,9.0,1.0,9.0,1.0,2.0,1.0
1230,3.0,71.0,23.0,18.0,4.0,36.0,9.0,6.0,1.0
1240,1.0,9.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0
1241,0.0,33.0,13.0,9.0,1.0,11.0,2.0,0.0,0.0
1244,0.0,7.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0
1248,22.0,83.0,12.0,38.0,3.0,41.0,11.0,0.0,0.0
1250,0.0,18.0,12.0,1.0,0.0,1.0,1.0,38.0,1.0
1252,103.0,196.0,40.0,140.0,14.0,77.0,36.0,84.0,0.0
1253,0.0,57.0,21.0,1.0,0.0,10.0,2.0,1.0,0.0
1257,1.0,38.0,17.0,21.0,9.0,3.0,0.0,0.0,0.0
1258,13.0,48.0,2.0,59.0,4.0,1.0,0.0,0.0,0.0
1260,138.0,267.0,45.0,118.0,5.0,115.0,48.0,74.0,7.0
1263,0.0,61.0,29.0,12.0,4.0,43.0,7.0,27.0,1.0
1264,23.0,73.0,93.0,62.0,8.0,9.0,6.0,4.0,2.0
1271,0.0,6.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0
1273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1280,5.0,44.0,10.0,2.0,0.0,21.0,5.0,0.0,0.0
1281,1.0,105.0,39.0,23.0,3.0,61.0,28.0,54.0,3.0
1283,0.0,5.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0
1285,0.0,63.0,6.0,11.0,2.0,37.0,13.0,0.0,0.0
1287,10.0,109.0,53.0,52.0,7.0,37.0,0.0,30.0,3.0
1289,102.0,183.0,26.0,172.0,26.0,88.0,55.0,90.0,1.0
1290,0.0,92.0,32.0,7.0,2.0,48.0,4.0,1.0,0.0
1292,27.0,84.0,23.0,49.0,7.0,2.0,1.0,17.0,4.0
1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296,0.0,26.0,9.0,6.0,0.0,0.0,0.0,4.0,1.0
1309,66.0,172.0,51.0,33.0,7.0,47.0,5.0,51.0,4.0
1310,2.0,58.0,21.0,8.0,2.0,28.0,3.0,2.0,2.0
1311,12.0,157.0,9.0,46.0,6.0,8.0,4.0,0.0,0.0
1316,8.0,85.0,21.0,36.0,1.0,43.0,5.0,1.0,1.0
1323,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1331,2.0,53.0,13.0,15.0,8.0,12.0,2.0,1.0,2.0
1337,11.0,43.0,14.0,15.0,3.0,8.0,2.0,25.0,1.0
1341,0.0,4.0,15.0,23.0,2.0,0.0,0.0,1.0,1.0
1342,0.0,4.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
1344,3.0,52.0,14.0,0.0,0.0,32.0,1.0,0.0,1.0
1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,25.0,59.0,18.0,7.0,3.0,35.0,4.0,71.0,0.0
1351,10.0,97.0,37.0,29.0,9.0,66.0,11.0,13.0,4.0
1352,17.0,73.0,21.0,20.0,3.0,42.0,10.0,10.0,0.0
1353,0.0,48.0,25.0,9.0,0.0,16.0,2.0,0.0,4.0
1357,17.0,125.0,43.0,30.0,5.0,64.0,19.0,8.0,6.0
1363,0.0,53.0,17.0,10.0,2.0,28.0,13.0,7.0,0.0
1364,4.0,84.0,34.0,14.0,1.0,40.0,4.0,16.0,1.0
1366,0.0,48.0,12.0,4.0,2.0,35.0,18.0,7.0,3.0
1367,0.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1371,15.0,32.0,9.0,40.0,2.0,5.0,4.0,0.0,0.0
1376,2.0,29.0,7.0,7.0,3.0,10.0,3.0,0.0,0.0
1377,36.0,261.0,54.0,59.0,12.0,144.0,44.0,53.0,4.0
1379,1.0,70.0,23.0,8.0,2.0,23.0,6.0,2.0,0.0
1380,1.0,12.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0
1386,8.0,100.0,30.0,6.0,3.0,45.0,9.0,4.0,1.0
1389,7.0,34.0,14.0,15.0,1.0,5.0,1.0,3.0,4.0
1392,2.0,61.0,5.0,11.0,6.0,41.0,18.0,0.0,1.0
1393,0.0,28.0,11.0,4.0,1.0,19.0,4.0,5.0,5.0
1397,3.0,74.0,18.0,18.0,6.0,29.0,1.0,0.0,0.0
1398,0.0,4.0,4.0,5.0,2.0,1.0,0.0,0.0,0.0
1401,3.0,41.0,14.0,11.0,3.0,2.0,0.0,1.0,0.0
1402,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1405,32.0,45.0,20.0,15.0,3.0,9.0,9.0,4.0,4.0
1406,189.0,197.0,43.0,306.0,67.0,9.0,25.0,325.0,1.0
1409,15.0,77.0,17.0,54.0,7.0,49.0,12.0,2.0,0.0
1410,13.0,60.0,5.0,27.0,6.0,7.0,4.0,4.0,0.0
1412,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1414,9.0,59.0,5.0,62.0,11.0,42.0,13.0,2.0,0.0
1417,0.0,41.0,11.0,1.0,0.0,18.0,7.0,0.0,1.0
1418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,55.0,300.0,170.0,56.0,11.0,42.0,8.0,107.0,13.0
1425,0.0,14.0,3.0,4.0,0.0,13.0,0.0,0.0,0.0
1427,5.0,49.0,9.0,18.0,4.0,5.0,0.0,0.0,0.0
1429,147.0,188.0,16.0,154.0,55.0,128.0,51.0,11.0,0.0
1430,9.0,54.0,28.0,52.0,3.0,7.0,1.0,6.0,1.0
1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1433,1.0,33.0,14.0,26.0,7.0,7.0,1.0,5.0,1.0
1437,10.0,49.0,20.0,37.0,1.0,31.0,16.0,0.0,0.0
1438,0.0,21.0,10.0,6.0,0.0,2.0,0.0,12.0,29.0
1442,6.0,45.0,14.0,12.0,4.0,16.0,5.0,2.0,2.0
1443,2.0,54.0,7.0,20.0,1.0,33.0,2.0,1.0,0.0
1446,6.0,139.0,32.0,27.0,4.0,82.0,17.0,13.0,1.0
1451,15.0,85.0,17.0,18.0,0.0,52.0,8.0,7.0,0.0
1453,0.0,4.0,4.0,8.0,1.0,3.0,0.0,0.0,0.0
1455,31.0,161.0,57.0,83.0,23.0,2.0,0.0,57.0,4.0
1456,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,3.0,67.0,15.0,3.0,3.0,39.0,8.0,3.0,0.0
1458,0.0,3.0,17.0,3.0,1.0,1.0,0.0,0.0,0.0
1463,3.0,61.0,11.0,24.0,4.0,36.0,8.0,2.0,0.0
1465,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1466,0.0,68.0,25.0,10.0,3.0,36.0,0.0,0.0,0.0
1469,0.0,28.0,7.0,6.0,0.0,15.0,6.0,0.0,0.0
1473,19.0,144.0,59.0,57.0,6.0,77.0,27.0,247.0,3.0
1474,0.0,21.0,3.0,0.0,0.0,18.0,3.0,0.0,0.0
1477,0.0,65.0,31.0,10.0,1.0,15.0,7.0,11.0,2.0
1478,7.0,70.0,21.0,17.0,1.0,42.0,4.0,2.0,0.0
1481,2.0,112.0,27.0,28.0,6.0,2.0,0.0,108.0,2.0
1484,0.0,30.0,25.0,16.0,2.0,2.0,0.0,16.0,23.0
1485,8.0,69.0,19.0,28.0,3.0,33.0,5.0,1.0,0.0
1486,0.0,16.0,8.0,0.0,0.0,8.0,0.0,1.0,0.0
1488,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1489,1.0,26.0,5.0,1.0,1.0,18.0,1.0,0.0,1.0
1490,0.0,48.0,3.0,0.0,0.0,26.0,8.0,0.0,0.0
1493,1.0,63.0,28.0,7.0,3.0,14.0,1.0,19.0,1.0
1497,0.0,16.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0
1500,7.0,62.0,16.0,13.0,6.0,32.0,10.0,1.0,1.0
1501,18.0,91.0,21.0,31.0,6.0,20.0,7.0,2.0,1.0
1506,1.0,31.0,17.0,5.0,1.0,8.0,0.0,0.0,0.0
1516,3.0,38.0,2.0,4.0,3.0,27.0,3.0,0.0,0.0
1518,0.0,18.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
1519,2.0,100.0,37.0,3.0,0.0,23.0,3.0,9.0,2.0
1520,38.0,128.0,57.0,62.0,17.0,8.0,2.0,42.0,1.0
1521,160.0,44.0,1.0,165.0,38.0,10.0,13.0,0.0,0.0
1525,0.0,58.0,10.0,30.0,4.0,45.0,6.0,3.0,0.0
1535,0.0,23.0,7.0,6.0,2.0,8.0,2.0,15.0,1.0
1536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,48.0,9.0,10.0,54.0,1.0,0.0,6.0,26.0,1.0
1545,9.0,32.0,12.0,21.0,2.0,15.0,0.0,1.0,1.0
1548,11.0,117.0,21.0,17.0,2.0,70.0,8.0,0.0,1.0
1549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,6.0,86.0,22.0,15.0,6.0,40.0,2.0,12.0,0.0
1557,0.0,67.0,6.0,18.0,2.0,42.0,19.0,0.0,0.0
1558,0.0,35.0,6.0,9.0,0.0,13.0,2.0,0.0,0.0
1562,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,6.0,53.0,24.0,9.0,3.0,7.0,1.0,10.0,0.0
1567,3.0,9.0,13.0,10.0,0.0,2.0,0.0,2.0,2.0
1569,11.0,83.0,25.0,20.0,5.0,49.0,11.0,2.0,1.0
1572,11.0,21.0,8.0,16.0,1.0,2.0,0.0,1.0,1.0
1575,9.0,58.0,14.0,48.0,6.0,32.0,4.0,1.0,0.0
1578,2.0,71.0,30.0,23.0,4.0,3.0,1.0,10.0,1.0
1579,0.0,32.0,17.0,0.0,0.0,11.0,2.0,1.0,2.0
1582,1.0,51.0,13.0,14.0,2.0,25.0,7.0,13.0,1.0
1585,2.0,43.0,25.0,9.0,0.0,7.0,0.0,0.0,0.0
1587,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,0.0,37.0,18.0,12.0,3.0,19.0,6.0,21.0,2.0
1592,0.0,33.0,6.0,7.0,3.0,17.0,8.0,0.0,0.0
1601,2.0,10.0,9.0,0.0,0.0,3.0,0.0,2.0,1.0
1604,21.0,70.0,19.0,22.0,5.0,37.0,9.0,15.0,0.0
1606,6.0,46.0,22.0,39.0,6.0,20.0,3.0,146.0,0.0
1607,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1608,11.0,77.0,34.0,10.0,2.0,38.0,3.0,2.0,1.0
1614,0.0,9.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
1617,2.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0
1620,10.0,68.0,22.0,32.0,10.0,32.0,3.0,5.0,2.0
1621,65.0,35.0,13.0,115.0,6.0,28.0,22.0,9.0,0.0
1628,0.0,30.0,19.0,15.0,3.0,6.0,0.0,28.0,1.0
1629,0.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
1630,50.0,72.0,19.0,45.0,2.0,31.0,15.0,14.0,0.0
1632,2.0,49.0,23.0,16.0,2.0,27.0,3.0,3.0,2.0
1633,0.0,74.0,3.0,6.0,2.0,14.0,0.0,0.0,0.0
1634,5.0,57.0,20.0,20.0,3.0,12.0,0.0,5.0,2.0
1639,2.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0
1645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,0.0,95.0,18.0,8.0,0.0,59.0,15.0,0.0,0.0
1648,14.0,97.0,11.0,30.0,2.0,60.0,10.0,0.0,0.0
1649,4.0,54.0,10.0,2.0,0.0,29.0,20.0,3.0,0.0
1650,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1653,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1654,0.0,15.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0
1663,0.0,27.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0
1668,6.0,17.0,4.0,3.0,0.0,11.0,8.0,0.0,0.0
1672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,5.0,60.0,13.0,9.0,1.0,1.0,0.0,8.0,0.0
1676,0.0,5.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0
1677,9.0,146.0,20.0,68.0,4.0,97.0,35.0,0.0,0.0
1678,3.0,31.0,12.0,5.0,1.0,10.0,5.0,13.0,1.0
1679,0.0,25.0,11.0,4.0,0.0,6.0,0.0,0.0,0.0
1681,3.0,41.0,15.0,24.0,4.0,22.0,8.0,7.0,2.0
1685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,29.0,40.0,8.0,4.0,1.0,13.0,6.0,36.0,0.0
1690,0.0,12.0,26.0,15.0,2.0,2.0,0.0,0.0,2.0
1692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,3.0,15.0,5.0,3.0,1.0,3.0,0.0,0.0,0.0
1700,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,0.0,19.0,7.0,12.0,2.0,0.0,2.0,17.0,1.0
1703,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,63.0,56.0,24.0,88.0,4.0,23.0,11.0,43.0,0.0
1708,47.0,51.0,13.0,66.0,12.0,32.0,17.0,2.0,0.0
1711,10.0,27.0,6.0,17.0,2.0,0.0,0.0,0.0,0.0
1713,11.0,38.0,12.0,15.0,0.0,5.0,2.0,0.0,0.0
1719,1.0,49.0,20.0,5.0,0.0,25.0,1.0,10.0,3.0
1720,1.0,85.0,7.0,7.0,3.0,4.0,3.0,1.0,0.0
1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
1730,0.0,15.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
1731,8.0,103.0,8.0,6.0,1.0,49.0,18.0,1.0,1.0
1734,1.0,48.0,8.0,1.0,1.0,28.0,3.0,0.0,0.0
1735,0.0,50.0,17.0,7.0,2.0,21.0,3.0,0.0,0.0
1736,4.0,48.0,26.0,4.0,0.0,7.0,4.0,55.0,1.0
1738,3.0,30.0,13.0,3.0,3.0,2.0,0.0,2.0,0.0
1740,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1745,13.0,31.0,8.0,35.0,4.0,24.0,8.0,0.0,0.0
1747,14.0,98.0,17.0,37.0,7.0,41.0,8.0,0.0,1.0
1752,23.0,154.0,35.0,31.0,12.0,121.0,39.0,17.0,3.0
1753,1.0,61.0,23.0,23.0,6.0,30.0,2.0,5.0,2.0
1756,21.0,31.0,23.0,32.0,5.0,21.0,7.0,9.0,2.0
1757,9.0,15.0,10.0,56.0,0.0,11.0,6.0,1.0,0.0
1758,0.0,19.0,17.0,10.0,1.0,13.0,2.0,24.0,0.0
1767,7.0,54.0,33.0,24.0,2.0,4.0,0.0,18.0,3.0
1769,15.0,81.0,23.0,20.0,6.0,43.0,8.0,16.0,1.0
1770,1.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1772,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1779,5.0,38.0,5.0,7.0,3.0,25.0,2.0,0.0,0.0
1780,0.0,56.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
1782,8.0,35.0,41.0,32.0,3.0,36.0,12.0,0.0,0.0
1783,2.0,70.0,57.0,7.0,4.0,0.0,0.0,2.0,1.0
1788,28.0,45.0,11.0,33.0,3.0,29.0,4.0,6.0,0.0
1789,4.0,42.0,15.0,2.0,2.0,16.0,1.0,0.0,0.0
1793,0.0,16.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0
1795,1.0,39.0,27.0,17.0,2.0,1.0,2.0,56.0,14.0
1799,3.0,46.0,11.0,6.0,3.0,32.0,3.0,1.0,1.0
1800,8.0,105.0,15.0,27.0,8.0,65.0,26.0,0.0,0.0
1801,1.0,15.0,9.0,0.0,0.0,3.0,1.0,15.0,2.0
1803,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
1805,8.0,13.0,4.0,6.0,2.0,9.0,3.0,0.0,0.0
1806,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1811,3.0,11.0,3.0,0.0,0.0,7.0,1.0,0.0,0.0
1812,6.0,9.0,12.0,3.0,1.0,6.0,6.0,0.0,1.0
1815,28.0,26.0,10.0,10.0,1.0,3.0,11.0,28.0,2.0
1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,17.0,35.0,16.0,6.0,0.0,17.0,8.0,5.0,0.0
1819,8.0,21.0,14.0,5.0,1.0,1.0,2.0,0.0,1.0
1821,0.0,7.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
1823,0.0,7.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0
1826,31.0,74.0,30.0,34.0,1.0,13.0,7.0,45.0,2.0
1827,57.0,149.0,47.0,66.0,10.0,84.0,29.0,127.0,2.0
1828,0.0,3.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0
1829,0.0,36.0,8.0,6.0,1.0,14.0,5.0,0.0,0.0
1830,0.0,8.0,10.0,0.0,0.0,3.0,2.0,1.0,1.0
1831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,1.0,5.0,13.0,4.0,3.0,6.0,2.0,4.0,0.0
1833,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1838,0.0,5.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0
1844,0.0,20.0,10.0,0.0,0.0,11.0,4.0,2.0,0.0
1845,0.0,20.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1856,43.0,178.0,70.0,42.0,2.0,94.0,47.0,81.0,5.0
1865,2.0,22.0,3.0,2.0,0.0,9.0,5.0,0.0,0.0
1867,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0
1870,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1872,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
1873,6.0,18.0,12.0,0.0,0.0,9.0,2.0,0.0,1.0
1874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,4.0,34.0,5.0,5.0,1.0,17.0,10.0,3.0,0.0
1882,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1886,0.0,6.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0
1888,0.0,17.0,10.0,0.0,0.0,9.0,2.0,0.0,0.0
1891,3.0,54.0,18.0,0.0,0.0,15.0,4.0,139.0,1.0
1893,0.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
1894,24.0,92.0,16.0,90.0,19.0,53.0,21.0,45.0,0.0
1895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,9.0,20.0,11.0,9.0,0.0,11.0,6.0,1.0,1.0
1903,83.0,82.0,44.0,36.0,4.0,62.0,36.0,91.0,2.0
1906,1.0,2.0,5.0,0.0,0.0,2.0,0.0,5.0,1.0
1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,44.0,69.0,11.0,53.0,7.0,28.0,15.0,41.0,0.0
1913,0.0,7.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,6.0,47.0,13.0,15.0,3.0,32.0,9.0,0.0,0.0
1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1928,6.0,11.0,4.0,6.0,2.0,6.0,2.0,8.0,2.0
1929,0.0,8.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
1931,39.0,173.0,11.0,37.0,3.0,104.0,29.0,54.0,4.0
1933,21.0,119.0,30.0,28.0,0.0,57.0,13.0,17.0,3.0
1934,1.0,4.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0
1936,4.0,17.0,1.0,2.0,0.0,8.0,3.0,2.0,0.0
1938,4.0,2.0,5.0,5.0,1.0,2.0,2.0,0.0,1.0
1939,0.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0
1941,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
1945,0.0,11.0,15.0,0.0,0.0,5.0,1.0,0.0,0.0
1947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,2.0,7.0,5.0,0.0,0.0,6.0,4.0,2.0,0.0
1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,1.0,45.0,8.0,0.0,0.0,25.0,7.0,4.0,3.0
1953,1.0,58.0,9.0,2.0,0.0,22.0,3.0,25.0,2.0
1966,11.0,30.0,12.0,6.0,5.0,8.0,6.0,3.0,1.0
1967,25.0,146.0,45.0,1.0,0.0,61.0,43.0,44.0,0.0
1968,8.0,41.0,17.0,17.0,1.0,17.0,9.0,11.0,11.0
1970,159.0,183.0,48.0,203.0,29.0,80.0,40.0,115.0,2.0
1971,0.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
1973,5.0,22.0,4.0,8.0,1.0,8.0,6.0,0.0,0.0
1975,0.0,39.0,19.0,6.0,1.0,17.0,6.0,17.0,0.0
1977,0.0,9.0,7.0,0.0,0.0,7.0,2.0,1.0,1.0
1979,2.0,27.0,7.0,19.0,2.0,10.0,4.0,0.0,0.0
1980,13.0,60.0,29.0,0.0,0.0,26.0,24.0,31.0,3.0
1981,48.0,128.0,57.0,0.0,0.0,69.0,45.0,660.0,0.0
1986,0.0,16.0,3.0,15.0,0.0,10.0,6.0,0.0,0.0
