enrollment_id,week1_session_count,week2_session_count,week3_session_count,week4_session_count,week5_session_count
3021,0,0,0,3,0
3022,4,0,0,7,0
3024,0,2,7,4,0
3025,22,16,10,18,2
3029,0,0,0,3,1
3033,1,5,16,12,0
3035,1,2,1,1,0
3036,0,0,0,4,1
3042,0,0,0,17,6
3045,0,0,0,1,0
3048,0,0,0,1,0
3052,0,0,2,2,0
3053,0,0,4,6,1
3055,12,13,3,5,1
3058,0,0,1,8,1
3062,0,7,13,15,1
3063,0,0,0,1,0
3064,1,2,0,1,0
3070,0,0,1,1,0
3073,0,4,6,1,0
3074,0,0,0,3,1
3077,8,10,8,6,1
3079,0,0,0,2,0
3080,0,0,0,9,0
3081,0,4,8,5,4
3082,2,3,8,2,0
3089,0,0,0,13,1
3090,3,2,2,10,4
3095,7,5,5,8,0
3097,4,2,2,0,0
3100,4,0,6,0,3
3101,1,1,0,5,1
3102,0,7,6,2,4
3111,0,0,0,8,2
3112,0,0,0,6,0
3113,0,0,10,0,1
3115,0,1,10,5,4
3121,0,0,0,1,0
3122,2,0,5,0,6
3123,0,0,0,1,0
3129,0,0,0,10,3
3130,4,6,8,3,2
3134,0,0,0,0,2
3135,0,0,0,1,0
3136,0,0,0,0,1
3138,2,0,4,11,1
3141,0,0,5,4,1
3144,2,2,2,0,1
3145,1,2,8,13,9
3146,0,0,0,0,2
3147,7,4,5,5,1
3150,7,3,9,5,4
3151,0,0,0,0,4
3152,0,2,2,3,3
3153,0,0,1,0,1
3156,0,0,0,0,1
3159,0,9,9,0,10
3161,6,2,4,4,2
3162,2,1,4,0,1
3163,0,0,2,0,1
3168,12,18,18,2,6
3169,3,3,1,5,1
3172,5,1,0,0,1
3173,3,1,3,0,5
3174,0,0,0,1,0
3176,0,0,0,0,4
3177,0,2,7,2,1
3179,1,2,0,0,2
3181,4,1,0,13,1
3189,4,0,2,0,8
3192,0,0,0,6,1
3195,0,0,0,0,1
3198,1,0,0,1,1
3200,0,0,0,1,0
3201,28,15,6,8,3
3206,10,7,9,7,1
3207,0,0,0,0,1
3209,0,1,4,3,0
3217,3,0,4,0,7
3220,2,1,0,1,3
3221,0,0,2,3,1
3223,0,0,3,0,1
3231,8,7,0,1,1
3232,12,11,0,3,0
3233,0,0,0,1,0
3237,0,0,0,43,3
3239,0,0,0,2,2
3240,9,4,8,4,8
3241,0,0,0,2,1
3243,0,0,0,0,1
3245,4,3,5,2,11
3250,25,22,24,22,10
3251,2,0,6,0,2
3253,7,4,1,2,1
3254,5,5,0,2,0
3256,7,5,15,7,9
3257,0,3,1,1,1
3262,0,0,0,0,1
3263,0,2,0,0,3
3264,3,5,2,3,4
3270,0,0,0,0,2
3272,0,0,0,0,7
3273,0,0,0,6,2
3275,0,0,0,0,4
3277,0,0,0,1,3
3278,0,0,2,0,1
3280,2,1,1,0,7
3281,4,1,12,4,0
3282,1,0,1,1,0
3283,1,0,7,1,2
3284,13,8,12,5,0
3287,11,19,11,15,0
3289,0,0,0,0,2
3296,2,1,2,0,1
3298,1,0,0,1,1
3300,0,26,18,12,10
3305,0,5,1,5,2
3307,9,4,6,4,1
3308,0,0,0,1,1
3311,0,29,9,7,8
3313,0,0,0,0,4
3315,0,0,0,0,1
3318,0,0,0,1,0
3320,0,0,0,0,2
3323,0,0,0,0,1
3325,0,0,0,3,1
3326,8,5,4,8,5
3327,0,0,0,0,1
3330,1,0,1,1,4
3331,13,9,11,7,4
3332,0,4,7,2,5
3338,4,2,3,6,3
3344,0,0,5,0,4
3346,0,0,0,6,4
3348,0,0,2,2,2
3349,1,0,0,0,1
3350,2,0,6,0,4
3352,3,4,2,13,6
3355,9,0,41,2,0
3358,0,0,0,1,0
3363,0,0,0,3,1
3368,0,0,0,0,1
3369,0,3,0,4,4
3370,0,0,11,5,6
3371,1,0,0,0,1
3375,0,1,2,2,4
3376,0,0,0,0,2
3378,0,1,2,5,0
3381,0,0,0,0,1
3382,3,2,6,1,2
3384,0,0,11,0,1
3387,6,2,1,0,2
3388,5,6,2,5,4
3393,0,0,0,0,1
3394,0,0,0,0,1
3396,0,0,0,1,0
3397,3,8,1,3,1
3399,0,1,0,0,7
3401,0,5,2,0,1
3402,0,5,6,4,5
3404,5,0,1,0,6
3406,0,0,0,1,0
3411,0,0,0,1,9
3413,0,3,1,0,3
3415,2,3,4,2,2
3419,0,7,0,9,20
3421,2,1,5,1,1
3426,3,2,4,2,1
3428,0,0,0,0,1
3429,8,0,1,2,2
3430,6,2,0,3,8
3438,0,0,1,1,0
3441,0,3,6,3,9
3451,0,0,0,0,1
3452,0,0,2,1,1
3454,6,3,5,6,6
3455,0,5,8,2,3
3461,0,0,1,0,1
3465,4,3,3,0,1
3467,0,0,1,7,2
3468,6,8,3,1,0
3469,5,0,0,0,1
3473,0,2,5,3,3
3475,0,0,0,0,1
3476,2,0,0,0,2
3482,0,0,0,0,1
3483,4,0,0,0,2
3486,14,20,11,5,14
3487,0,0,0,0,1
3488,0,13,12,12,5
3489,0,0,0,0,1
3494,0,0,0,0,1
3496,5,2,3,0,1
3498,0,0,1,5,1
3502,12,4,2,2,4
3504,1,0,1,0,1
3505,3,2,11,3,2
3507,0,0,0,0,8
3511,2,2,0,0,1
3514,1,3,3,0,2
3517,0,0,0,0,1
3518,0,0,3,2,3
3519,0,0,0,0,2
3520,1,0,1,0,1
3527,1,3,7,1,2
3531,0,0,0,0,1
3534,0,0,0,0,2
3537,0,0,0,0,1
3539,0,0,0,0,2
3543,0,0,0,1,0
3545,0,0,0,0,1
3557,0,0,0,0,3
3558,2,2,3,0,1
3559,0,0,0,2,14
3561,0,0,0,3,0
3564,0,0,1,1,0
3565,0,0,0,1,0
3566,3,1,7,1,3
3567,0,2,5,2,1
3570,0,0,0,0,1
3573,3,5,1,0,1
3575,5,0,0,0,1
3576,2,5,2,7,5
3578,0,0,0,0,1
3580,6,6,4,1,0
3581,0,0,0,7,10
3583,11,2,4,0,1
3586,3,2,4,3,1
3589,0,0,0,7,3
3593,6,1,5,0,3
3600,2,0,1,0,4
3601,0,0,0,2,0
3604,8,1,7,0,1
3605,1,0,2,0,1
3613,0,0,0,0,1
3616,0,0,4,1,3
3619,1,4,1,1,5
3625,0,0,0,0,2
3628,7,2,1,0,4
3629,0,0,0,0,2
3631,0,3,4,0,3
3633,0,0,0,0,1
3636,2,1,0,3,5
3641,3,1,6,0,3
3645,1,1,3,0,1
3648,0,0,0,2,19
3652,14,4,4,2,3
3654,0,0,2,2,1
3656,8,8,0,1,0
3659,0,0,10,1,11
3660,0,0,0,0,1
3661,0,3,3,2,1
3666,3,2,9,15,4
3672,1,0,3,1,2
3673,1,0,1,4,0
3683,3,1,1,0,2
3689,3,2,3,1,2
3690,0,6,6,1,2
3697,1,2,2,1,1
3700,3,2,4,5,1
3701,1,0,7,5,3
3703,0,0,0,7,3
3705,5,8,11,1,2
3713,4,1,2,0,1
3714,0,0,2,4,3
3716,3,0,1,1,3
3719,0,0,0,0,1
3720,0,1,0,0,1
3722,4,1,0,0,1
3724,0,0,0,0,4
3728,5,0,0,0,5
3731,0,0,0,0,1
3735,0,0,0,2,0
3741,2,1,1,1,2
3743,0,0,0,2,0
3749,4,1,1,1,4
3755,0,0,0,5,1
3757,0,0,0,0,1
3760,0,3,11,1,11
3764,16,1,2,1,3
3768,0,0,0,6,1
3777,5,5,19,5,2
3780,8,9,11,3,5
3783,5,0,0,1,2
3784,4,7,13,0,3
3785,20,1,0,1,2
3791,0,0,0,0,2
3794,3,0,4,0,1
3798,6,1,1,0,4
3805,6,3,1,4,5
3811,0,0,0,1,3
3814,4,7,3,5,1
3815,0,0,0,0,4
3821,0,0,0,0,2
3826,4,1,0,0,1
3827,8,7,0,4,1
3828,4,5,2,0,3
3832,5,0,2,0,4
3838,0,0,0,0,1
3839,0,0,0,0,1
3840,0,0,1,1,0
3848,0,0,0,0,1
3850,0,0,0,0,1
3852,0,0,21,4,2
3853,0,12,2,5,0
3855,0,0,1,0,2
3858,0,5,4,1,4
3859,0,0,0,0,1
3873,0,0,0,3,7
3881,2,3,1,6,6
3888,4,2,1,0,2
3889,1,0,0,0,1
3890,6,4,2,3,3
3893,0,0,0,1,2
3894,2,2,2,4,4
3896,0,0,0,1,0
3906,7,3,2,0,9
3908,0,0,3,0,1
3913,0,0,0,0,1
3914,0,0,0,0,1
3915,4,1,9,6,2
3919,0,0,0,10,1
3920,2,0,3,7,5
3925,0,0,2,0,2
3927,8,10,4,3,2
3929,0,4,9,0,1
3935,6,3,3,2,1
3936,2,5,6,3,2
3939,12,5,3,0,4
3946,11,7,25,3,5
3947,5,0,5,6,1
3950,3,6,3,10,1
3951,2,0,0,0,3
3953,0,0,3,5,5
3954,0,0,1,2,1
3956,0,3,1,1,4
3957,1,0,0,7,1
3959,0,1,0,5,2
3960,0,0,0,1,0
3964,2,1,1,5,1
3966,0,0,4,4,1
3972,0,3,2,0,1
3975,0,0,0,0,1
3982,2,0,0,0,0
3987,2,0,0,1,0
3989,3,3,0,0,0
4000,1,0,2,0,0
4001,8,1,0,0,0
4002,1,0,0,0,0
4006,4,2,0,0,0
4010,3,0,0,0,0
4013,2,0,0,0,0
4017,7,0,0,0,0
4021,4,3,1,0,0
4024,20,10,4,6,0
4026,13,0,0,0,0
4028,1,1,0,0,0
4029,1,0,0,0,0
4035,1,0,0,0,0
4039,9,0,0,0,0
4040,7,0,0,0,1
4044,2,0,0,0,0
4046,1,0,0,0,0
4052,5,0,0,0,0
4054,8,2,1,0,0
4056,2,0,0,0,0
4061,1,0,0,0,0
4064,19,2,0,0,0
4065,2,0,0,0,0
4066,1,0,0,0,0
4072,10,10,2,2,0
4081,2,0,0,0,0
4088,1,0,0,0,0
4090,2,0,0,0,0
4091,3,0,0,0,0
4095,10,16,16,6,1
4101,2,0,0,0,0
4105,12,4,0,3,1
4112,3,0,0,0,0
4114,5,2,0,0,0
4116,1,0,0,0,0
4117,3,0,0,0,0
4124,1,1,0,0,0
4125,1,0,0,2,0
4127,7,6,10,2,0
4133,4,11,3,3,1
4134,5,0,0,0,0
4135,1,0,0,0,0
4136,11,7,3,0,0
4138,2,0,0,0,0
4141,2,0,0,0,0
4143,1,10,4,6,0
4145,2,0,0,0,0
4148,4,3,0,0,0
4150,7,0,0,0,0
4157,2,0,1,0,0
4160,1,0,0,0,0
4161,1,0,0,0,0
4163,1,2,0,0,0
4164,1,0,3,0,0
4168,1,0,0,0,2
4169,1,0,0,0,0
4170,2,0,0,0,0
4173,16,2,1,0,0
4176,6,10,14,20,0
4179,6,0,0,5,0
4185,4,14,6,8,1
4186,6,1,2,1,0
4187,0,2,6,0,2
4192,23,0,21,30,19
4194,0,2,0,0,0
4197,0,7,40,10,0
4200,0,9,4,1,0
4206,0,0,1,0,0
4208,1,6,0,3,0
4211,0,0,0,1,0
4213,7,14,21,9,7
4217,0,26,0,42,0
4219,6,0,1,0,0
4220,16,8,20,6,1
4221,9,2,16,0,0
4222,2,5,8,4,3
4223,0,0,1,0,0
4227,0,16,8,7,0
4228,6,4,7,0,0
4230,4,5,9,3,0
4232,0,22,0,8,0
4233,14,20,7,7,1
4234,0,4,3,6,0
4236,16,21,14,6,7
4237,6,4,5,3,0
4241,9,10,15,5,16
4244,0,0,6,2,0
4249,10,61,21,12,1
4266,0,1,10,13,1
4268,3,3,2,0,0
4272,3,1,0,8,0
4274,0,3,1,4,0
4276,0,17,6,4,0
4278,4,6,2,4,2
4280,0,1,0,0,0
4283,2,0,0,0,0
4284,4,2,4,3,0
4292,2,6,1,0,0
4295,1,0,0,0,0
4296,1,7,3,1,0
4299,11,8,18,15,2
4300,7,12,11,17,4
4301,3,0,2,0,0
4303,1,17,23,30,3
4305,0,1,0,0,0
4306,16,2,1,0,0
4311,1,0,0,0,0
4317,8,5,16,6,1
4319,8,10,4,1,0
4324,0,7,6,8,0
4329,0,1,1,1,0
4331,3,11,12,9,2
4332,0,2,0,0,0
4334,0,4,0,0,0
4338,0,0,0,1,0
4340,3,2,5,1,4
4342,0,13,23,12,0
4352,0,4,6,0,0
4353,36,15,7,8,3
4355,32,26,15,0,0
4359,0,0,7,13,2
4361,0,5,3,0,0
4365,1,0,16,3,0
4366,3,26,4,20,3
4374,9,2,10,14,1
4377,14,32,17,41,9
4378,1,1,0,0,0
4383,0,0,17,5,0
4384,0,0,3,7,0
4390,14,0,1,2,0
4391,0,3,17,11,0
4392,4,1,6,2,1
4395,4,3,1,0,1
4396,0,5,6,7,1
4397,6,4,8,12,0
4406,13,5,2,4,0
4407,0,2,0,0,0
4408,0,0,0,7,0
4410,8,8,3,10,5
4415,7,2,4,5,4
4416,0,0,1,0,0
4419,3,3,1,0,0
4420,0,5,6,6,0
4422,0,4,1,0,0
4425,0,7,0,0,0
4430,0,2,1,0,0
4435,17,23,14,4,2
4437,13,10,5,2,3
4439,6,17,6,11,2
4441,0,22,7,0,0
4444,8,20,8,3,0
4447,0,6,4,4,4
4449,9,21,15,6,0
4451,0,1,0,0,0
4456,5,2,12,6,0
4459,7,2,7,7,1
4462,9,12,19,19,0
4473,0,0,0,1,0
4474,0,0,4,3,0
4475,11,12,11,34,7
4479,3,24,3,0,0
4481,48,56,49,56,16
4482,2,3,1,1,1
4483,0,10,6,5,0
4487,2,0,1,0,0
4489,8,2,2,5,1
4493,6,7,7,2,0
4495,3,10,0,0,0
4496,12,24,23,9,12
4499,3,1,1,0,3
4507,29,16,8,11,4
4509,1,0,1,0,0
4511,12,1,10,0,1
4512,2,0,0,0,0
4521,0,0,11,2,0
4531,1,0,0,0,0
4532,9,3,2,4,3
4534,10,11,1,1,0
4544,0,16,5,3,0
4546,0,5,3,0,0
4548,9,17,5,4,1
4550,25,3,16,2,0
4552,5,10,10,4,3
4555,0,1,0,0,0
4556,1,0,0,0,0
4559,0,0,0,5,0
4560,0,0,3,0,0
4566,4,6,2,2,0
4568,0,0,1,0,0
4570,1,0,0,3,0
4571,48,18,1,6,0
4574,0,0,4,1,2
4578,12,9,1,1,0
4583,7,6,1,6,0
4584,10,19,15,23,2
4585,0,5,6,5,0
4587,6,4,6,1,0
4588,0,26,10,4,0
4595,3,3,7,3,0
4598,0,16,6,4,0
4600,11,16,14,5,1
4602,1,0,0,0,0
4604,7,3,6,6,1
4606,0,16,13,1,0
4610,1,2,2,0,0
4613,7,11,1,14,14
4616,17,9,26,8,0
4617,0,0,1,1,0
4619,0,0,1,0,0
4620,0,0,2,0,1
4622,6,6,5,3,1
4625,0,10,3,5,0
4626,1,15,4,5,0
4627,0,6,9,5,0
4629,0,0,0,1,0
4630,0,0,22,4,0
4633,1,0,1,0,0
4635,0,2,1,0,0
4637,0,0,18,4,0
4638,11,15,20,28,0
4644,7,0,5,4,1
4646,5,1,0,0,0
4647,3,12,6,7,3
4651,4,2,0,3,0
4655,7,4,1,1,0
4656,1,7,43,6,0
4657,0,8,3,4,0
4658,11,16,2,0,0
4659,7,12,8,14,5
4663,4,2,1,0,0
4664,12,3,9,6,2
4667,0,1,0,0,0
4670,2,4,6,3,2
4676,0,11,19,14,4
4677,7,11,1,15,0
4683,89,108,95,103,21
4690,0,0,10,8,1
4693,7,1,31,11,6
4711,5,1,1,3,0
4714,4,0,0,1,0
4717,1,2,2,0,0
4721,3,0,0,0,0
4722,1,7,3,2,0
4724,5,0,1,4,0
4727,0,1,0,0,0
4728,0,4,0,0,0
4732,8,2,6,5,1
4733,0,1,8,0,0
4735,0,4,0,0,0
4737,0,11,4,7,2
4738,1,0,0,0,0
4742,0,0,1,0,0
4745,16,4,1,0,0
4746,6,18,34,30,11
4747,5,9,10,11,2
4748,5,5,3,0,1
4751,1,5,0,6,0
4753,0,0,4,1,0
4758,7,7,2,7,0
4765,0,4,5,6,1
4768,2,0,0,0,0
4772,0,0,1,0,0
4774,4,5,1,0,0
4775,4,6,3,0,0
4776,1,1,0,0,0
4780,0,0,1,0,0
4783,0,0,0,1,0
4785,10,2,1,4,0
4788,6,4,7,2,19
4790,7,0,0,0,0
4807,14,14,3,7,0
4808,25,6,17,28,33
4813,0,0,1,0,0
4817,4,1,7,1,2
4818,2,0,1,4,0
4819,6,0,0,0,0
4825,5,0,5,9,1
4831,19,12,4,26,0
4832,5,2,6,5,0
4835,4,3,2,2,0
4837,1,0,0,0,0
4838,0,0,3,0,0
4839,5,24,6,10,2
4842,0,0,8,0,0
4843,0,4,0,0,0
4846,0,0,1,0,0
4851,0,1,0,0,0
4854,4,1,0,0,0
4855,1,4,0,3,0
4856,0,1,0,0,0
4858,2,12,9,10,0
4859,0,0,2,0,0
4860,0,10,0,4,0
4861,0,0,0,7,0
4867,0,0,1,0,0
4869,7,3,3,4,2
4875,0,0,0,1,0
4876,3,0,0,0,0
4877,13,13,2,4,0
4878,0,0,23,5,7
4879,2,3,0,0,0
4884,0,1,0,0,0
4886,22,11,5,4,0
4887,3,0,0,1,0
4888,16,16,8,8,1
4889,0,18,7,0,0
4890,8,10,4,7,0
4893,1,11,8,8,0
4895,5,4,1,9,0
4897,18,31,17,23,7
4898,13,7,9,6,0
4899,2,11,14,28,4
4900,17,9,11,6,0
4901,0,1,0,0,0
4905,2,19,23,24,1
4907,10,6,1,4,4
4908,0,0,1,0,0
4910,2,0,7,13,1
4914,0,1,0,0,0
4916,0,0,1,0,0
4919,0,6,3,0,0
4927,0,5,1,0,0
4930,1,13,1,2,0
4934,11,1,8,1,2
4937,4,7,1,3,4
4938,0,3,0,0,0
4941,0,1,0,0,0
4947,0,3,0,0,0
4948,0,1,3,0,0
4954,0,0,6,1,1
4956,0,8,1,2,0
4960,6,2,0,0,0
4965,0,7,12,12,8
4966,1,1,3,0,0
4973,14,9,32,15,7
4975,0,26,7,13,0
4976,9,37,1,1,7
4985,0,1,0,0,0
4987,0,3,0,0,0
4988,0,1,0,0,0
4989,1,11,5,2,1
4994,1,28,21,26,1
4997,5,2,15,32,12
4998,15,7,7,0,4
5003,6,3,1,0,0
5005,5,21,6,0,0
5007,0,0,13,7,0
5008,5,3,1,0,0
5009,1,3,1,4,4
5011,0,14,0,0,0
5017,7,4,1,0,0
5026,1,0,0,0,0
5027,6,3,0,0,0
5028,2,0,2,2,0
5030,0,1,0,0,0
5032,3,0,1,0,0
5033,3,0,0,0,0
5035,5,1,1,0,0
5038,0,17,16,21,5
5039,0,1,0,0,0
5040,12,23,21,12,1
5042,0,5,1,0,0
5047,7,8,7,0,1
5049,0,0,0,1,0
5051,2,4,9,9,1
5052,1,0,0,0,0
5056,4,9,0,0,0
5057,2,10,8,5,0
5058,10,4,2,4,2
5059,9,8,4,6,2
5061,0,3,0,0,0
5062,13,7,23,9,0
5063,3,8,5,5,0
5076,5,0,0,0,0
5083,19,13,3,8,9
5084,18,18,7,9,5
5085,5,3,0,0,0
5086,6,24,17,8,5
5088,0,4,12,0,0
5092,40,9,0,0,0
5099,1,0,0,0,0
5101,4,3,5,0,0
5103,5,2,0,0,0
5106,0,0,1,10,3
5110,0,2,3,0,0
5112,1,5,4,5,4
5114,2,6,4,9,5
5116,0,6,0,0,0
5117,0,0,6,4,0
5125,1,0,0,1,0
5136,1,4,2,0,0
5137,1,0,0,1,0
5145,1,13,2,13,1
5148,6,4,6,6,1
5149,11,3,8,3,11
5150,8,2,0,5,0
5155,13,17,14,3,0
5158,4,14,9,6,0
5159,3,3,5,6,0
5160,0,1,0,0,0
5162,0,0,0,1,0
5167,7,0,0,0,0
5171,0,0,12,0,0
5172,1,0,0,0,0
5174,0,0,0,1,0
5176,1,0,0,0,0
5177,161,120,93,151,34
5178,6,2,3,1,0
5179,7,5,12,3,2
5181,9,4,6,5,1
5182,3,1,4,10,0
5185,1,1,2,20,1
5187,7,7,1,3,5
5190,0,2,0,0,0
5191,0,0,8,2,0
5197,5,1,2,0,0
5199,0,1,0,0,0
5203,23,10,1,5,0
5206,0,1,1,0,0
5212,0,0,12,0,0
5213,0,1,12,2,0
5214,0,17,28,22,1
5216,0,1,2,0,0
5225,0,0,4,1,0
5226,15,2,10,6,1
5229,5,6,1,0,0
5230,0,0,0,2,0
5231,2,0,6,4,0
5238,0,0,1,0,0
5239,0,1,0,0,0
5241,2,0,5,0,0
5243,11,0,0,0,0
5245,7,0,3,0,0
5246,0,6,20,16,11
5249,6,4,1,0,0
5253,0,0,1,0,1
5254,0,6,10,0,0
5256,0,1,0,0,0
5262,2,6,0,0,0
5267,3,7,10,7,6
5268,3,1,0,0,0
5271,0,7,0,0,0
5273,1,0,0,0,0
5274,1,0,0,1,0
5275,0,0,1,0,0
5277,1,0,0,1,0
5278,10,0,8,3,0
5282,7,1,4,0,0
5285,0,0,0,47,0
5290,16,6,11,6,1
5291,6,13,7,13,0
5292,0,1,4,0,0
5293,2,0,0,0,0
5300,9,1,13,13,0
5302,6,9,1,5,6
5313,1,1,0,0,7
5314,0,1,0,0,0
5316,7,1,3,3,0
5317,2,0,1,0,0
5318,4,3,3,0,0
5328,9,4,6,0,0
5329,13,9,10,17,3
5330,0,1,1,0,0
5333,0,4,1,0,0
5334,5,1,2,5,0
5335,19,12,5,14,9
5336,11,7,1,3,0
5339,12,14,37,28,4
5343,0,6,1,1,0
5351,0,19,1,0,0
5357,1,11,10,3,0
5360,0,12,5,5,2
5362,1,0,1,1,0
5367,0,1,0,0,0
5369,4,2,5,6,5
5370,8,5,0,0,0
5374,0,0,2,0,0
5375,11,4,3,3,1
5381,0,1,0,0,0
5382,8,8,0,4,0
5384,0,11,5,9,0
5385,6,0,0,0,0
5386,2,0,0,1,0
5393,12,12,17,7,7
5398,0,9,19,10,4
5405,5,5,4,0,0
5411,0,1,10,2,0
5413,6,5,4,0,0
5416,15,14,8,25,4
5417,1,0,0,0,0
5419,0,1,0,0,0
5425,7,8,5,17,2
5428,4,6,4,9,0
5429,1,0,1,1,0
5433,0,1,0,1,0
5435,2,1,0,0,0
5438,6,13,1,14,0
5447,3,0,1,0,0
5449,6,9,3,6,13
5451,7,3,1,1,0
5455,1,0,1,0,0
5456,1,3,0,31,0
5460,20,10,11,22,9
5463,24,18,28,11,0
5467,0,0,0,5,0
5471,0,11,2,12,5
5475,14,6,2,4,0
5476,0,1,1,0,0
5478,0,8,46,3,0
5480,16,31,1,10,1
5481,0,0,0,11,0
5482,2,4,13,3,9
5483,9,2,6,0,0
5485,3,0,5,3,0
5490,0,3,0,0,0
5493,7,1,10,8,3
5500,0,0,0,3,0
5501,0,0,0,2,0
5503,4,7,2,0,0
5508,2,7,5,5,3
5509,0,0,1,0,0
5510,0,0,0,1,0
5512,3,12,4,6,0
5513,2,1,27,4,0
5514,1,1,0,0,0
5518,0,0,1,1,1
5519,0,3,3,0,0
5520,0,8,0,0,0
5523,0,1,1,0,0
5525,9,5,2,5,1
5529,0,7,4,7,0
5530,7,3,0,0,0
5532,0,0,1,0,0
5534,0,1,1,0,0
5537,0,12,3,7,0
5538,0,1,2,2,0
5543,5,1,0,0,0
5544,1,0,2,0,0
5545,4,12,0,0,1
5546,3,0,3,0,0
5551,0,1,0,0,0
5557,1,0,1,1,0
5558,0,0,1,0,0
5562,0,0,1,0,0
5576,8,17,2,24,2
5578,3,1,8,0,0
5581,0,0,1,0,0
5585,0,0,1,0,0
5588,1,0,1,0,0
5594,1,0,0,0,0
5595,1,7,6,1,0
5597,13,6,2,6,5
5598,0,5,0,0,0
5599,0,0,0,1,0
5600,2,1,0,0,0
5602,6,14,1,0,0
5604,25,31,11,19,8
5606,0,0,6,4,1
5609,0,14,8,7,0
5612,1,2,0,0,0
5614,2,0,2,0,0
5617,3,2,0,0,0
5622,7,2,5,2,1
5625,0,0,0,2,0
5627,19,29,14,16,5
5630,0,2,10,0,0
5631,8,4,27,16,17
5635,0,0,3,0,0
5641,0,0,1,2,0
5651,8,5,9,6,0
5652,1,0,0,0,0
5654,0,0,0,1,0
5656,3,1,2,3,0
5657,0,2,1,6,0
5659,0,9,4,3,0
5661,1,4,9,6,2
5663,0,2,0,0,0
5664,3,2,5,1,0
5665,7,3,1,0,1
5666,4,0,1,0,0
5667,1,0,0,0,0
5671,0,15,0,1,0
5672,0,3,3,0,0
5673,0,1,3,0,2
5676,0,3,0,3,0
5677,0,0,7,3,5
5678,6,7,1,5,0
5681,0,0,2,0,0
5683,3,0,0,0,0
5685,0,1,0,0,1
5687,0,3,7,4,0
5688,0,0,2,1,0
5691,3,10,10,5,1
5693,0,17,13,15,7
5696,0,1,0,0,0
5702,4,0,2,0,0
5704,0,1,0,1,0
5707,2,11,8,21,10
5719,10,5,9,2,2
5721,1,9,12,8,1
5724,0,0,2,0,0
5727,0,4,13,9,1
5728,0,0,0,2,0
5732,0,0,2,0,0
5733,0,0,1,0,0
5735,2,1,0,0,0
5739,1,0,0,0,0
5743,0,4,5,4,1
5748,16,4,9,2,0
5749,1,0,3,0,0
5750,0,0,1,0,0
5752,1,0,0,0,0
5756,11,16,10,9,2
5759,8,14,12,0,0
5760,4,1,8,9,5
5761,0,0,0,10,0
5762,2,1,0,0,0
5763,12,2,0,2,0
5770,4,2,3,0,0
5773,3,0,1,0,0
5774,6,10,2,14,1
5777,0,0,1,0,0
5785,5,7,3,3,0
5786,4,7,1,0,0
5788,3,1,7,5,0
5789,4,0,0,0,0
5790,10,11,18,17,16
5792,26,11,15,7,6
5793,0,0,3,5,0
5795,0,4,2,0,0
5799,0,1,0,0,0
5802,0,1,0,0,0
5803,1,3,12,5,9
5804,1,1,0,2,1
5814,0,1,0,0,0
5816,1,1,1,0,0
5819,0,0,2,0,0
5821,11,10,10,0,0
5822,0,1,4,2,0
5826,8,4,3,1,0
5827,0,1,0,0,0
5828,7,6,4,1,2
5829,4,6,0,6,1
5831,0,1,0,0,0
5834,0,0,12,0,1
5836,4,22,15,1,0
5839,0,0,0,4,0
5843,6,0,3,3,0
5845,3,2,0,0,0
5846,0,27,16,14,0
5848,1,1,0,0,0
5852,0,1,0,0,0
5854,10,7,10,3,0
5855,5,1,2,1,1
5860,1,1,0,0,0
5861,6,0,0,0,0
5862,11,16,4,0,0
5864,8,12,26,4,2
5865,1,1,6,1,0
5866,0,10,17,11,3
5869,3,0,0,0,0
5871,0,1,5,13,5
5872,0,13,3,7,0
5873,0,3,0,0,0
5874,0,2,0,0,0
5876,0,0,2,0,0
5878,6,3,5,7,0
5879,0,2,0,0,0
5880,4,6,2,2,1
5881,9,1,3,3,0
5882,10,18,18,5,0
5887,12,6,5,3,0
5888,2,4,0,0,0
5891,1,0,0,0,0
5895,9,12,6,6,0
5899,0,2,0,0,0
5902,2,0,5,8,1
5905,1,5,9,14,0
5908,0,3,0,0,0
5912,4,9,4,0,0
5914,5,1,2,5,0
5915,8,4,10,1,0
5919,1,50,1,0,5
5924,0,0,1,1,0
5927,3,5,5,0,0
5929,0,1,0,0,0
5930,4,10,7,4,8
5932,0,0,0,1,0
5933,0,0,1,0,0
5936,17,11,21,7,1
5937,1,1,0,0,0
5939,1,1,2,0,0
5944,11,8,0,9,0
5947,8,4,3,4,6
5950,2,13,14,1,0
5956,11,0,0,0,0
5961,1,0,0,1,0
5971,0,0,3,0,0
5973,7,4,1,0,0
5974,0,1,0,0,0
5979,0,2,0,0,0
5981,1,0,1,0,0
5985,3,0,0,0,0
5986,0,0,2,1,0
5988,13,3,0,1,0
5993,3,0,0,0,0
5994,0,0,0,1,1
5999,6,2,0,0,0
6001,0,0,7,4,0
6004,0,0,2,0,0
6007,0,0,0,1,0
6011,0,1,0,1,0
6015,2,0,0,8,0
6016,9,2,1,0,0
6018,0,7,2,3,0
6023,6,2,1,2,1
6026,4,1,0,0,0
6032,0,0,4,0,0
6034,0,2,0,0,0
6035,9,15,2,5,0
6037,3,0,1,1,0
6039,9,12,5,3,1
6041,1,0,0,0,0
6042,0,4,3,0,0
6044,2,0,0,0,0
6046,0,0,0,1,0
6057,0,0,6,5,4
