enrollment_id,week1_activity_count,week2_activity_count,week3_activity_count,week4_activity_count,week5_activity_count
3020,0,0,114,128,0
3021,0,0,0,14,0
3022,49,0,0,88,0
3024,0,6,69,65,0
3025,319,181,82,288,46
3029,0,0,0,81,45
3033,68,226,289,141,0
3035,16,12,5,12,0
3036,0,0,0,70,40
3042,0,0,0,163,88
3045,0,0,0,8,0
3048,0,0,0,7,0
3052,0,0,19,32,0
3053,0,0,70,56,6
3055,141,129,22,46,3
3058,0,0,21,76,18
3062,0,76,92,99,6
3063,0,0,0,11,0
3064,19,24,0,10,0
3070,0,0,2,3,0
3073,0,77,22,10,0
3074,0,0,0,31,13
3077,23,48,24,34,2
3079,0,0,0,19,0
3080,0,0,0,118,0
3081,0,77,92,60,21
3082,6,31,55,23,0
3089,0,0,0,142,1
3090,66,27,29,176,23
3095,60,37,70,91,0
3097,49,16,7,33,0
3100,8,0,52,0,34
3101,42,9,0,66,18
3102,0,84,39,32,22
3111,0,0,0,67,14
3112,0,0,0,88,0
3113,0,0,92,0,48
3115,0,16,158,61,68
3121,0,0,0,2,0
3122,19,0,56,0,72
3123,0,0,0,9,0
3129,0,0,0,164,17
3130,87,52,107,62,32
3134,0,0,0,0,14
3135,0,0,0,2,0
3136,0,0,0,0,9
3138,43,0,23,76,4
3141,0,0,61,54,5
3144,26,9,35,0,10
3145,10,12,19,26,19
3146,0,0,0,0,16
3147,60,25,76,48,4
3150,80,34,163,84,28
3151,0,0,0,0,81
3152,0,39,10,30,34
3153,0,0,54,0,11
3156,0,0,0,0,24
3159,0,57,48,0,107
3161,44,4,31,22,4
3162,8,5,8,0,7
3163,0,0,5,0,6
3168,191,202,249,12,40
3169,13,16,1,50,7
3172,64,6,0,0,7
3173,38,4,47,0,68
3174,0,0,0,2,0
3176,0,0,0,0,21
3177,0,41,65,41,19
3179,12,11,0,0,25
3181,111,15,0,168,7
3189,51,0,28,0,103
3192,0,0,0,90,11
3195,0,0,0,0,5
3198,1,0,0,4,5
3200,0,0,0,4,0
3201,325,131,76,52,82
3206,173,146,70,91,14
3207,0,0,0,0,2
3209,0,73,16,16,0
3217,35,0,61,0,47
3220,30,5,0,21,36
3221,0,0,8,34,4
3223,0,0,30,0,9
3231,113,96,0,29,3
3232,189,189,0,75,0
3233,0,0,0,1,0
3237,0,0,0,424,24
3239,0,0,0,29,40
3240,86,21,51,39,98
3241,0,0,0,34,25
3243,0,0,0,0,10
3245,74,30,28,11,86
3250,256,232,194,188,91
3251,20,0,115,0,25
3253,44,19,9,28,1
3254,152,50,0,11,0
3256,64,44,91,68,135
3257,0,23,9,6,5
3262,0,0,0,0,5
3263,0,14,0,0,34
3264,28,64,8,28,47
3270,0,0,0,0,18
3272,0,0,0,0,43
3273,0,0,0,107,28
3275,0,0,0,0,22
3277,0,0,0,1,10
3278,0,0,13,0,9
3280,19,6,31,0,105
3281,54,1,303,40,0
3282,13,0,5,4,0
3283,4,0,42,5,29
3284,268,78,255,50,0
3287,337,297,137,100,0
3289,0,0,0,0,18
3296,41,50,27,0,44
3298,33,0,0,15,1
3300,0,323,269,60,93
3305,0,42,4,64,10
3307,74,37,76,59,8
3308,0,0,0,17,1
3311,0,947,88,103,180
3313,0,0,0,0,73
3315,0,0,0,0,18
3318,0,0,0,1,0
3320,0,0,0,0,42
3323,0,0,0,0,1
3325,0,0,0,22,4
3326,92,137,41,64,48
3327,0,0,0,0,11
3330,17,0,5,6,40
3331,218,90,95,71,44
3332,0,69,122,9,29
3338,57,17,33,102,30
3344,0,0,113,0,82
3346,0,0,0,16,53
3348,0,0,56,28,67
3349,12,0,0,0,10
3350,25,0,29,0,61
3352,48,47,45,96,60
3355,169,0,433,2,0
3358,0,0,0,2,0
3363,0,0,0,53,17
3368,0,0,0,0,23
3369,0,28,0,28,49
3370,0,0,44,16,48
3371,17,0,0,0,1
3375,0,11,7,17,72
3376,0,0,0,0,13
3378,0,10,23,36,0
3381,0,0,0,0,10
3382,36,26,79,24,57
3384,0,0,105,0,7
3387,91,14,7,0,10
3388,35,30,8,129,13
3393,0,0,0,0,30
3394,0,0,0,0,1
3396,0,0,0,16,0
3397,30,31,9,21,2
3399,0,2,0,0,108
3401,0,63,14,0,9
3402,0,30,37,24,41
3404,59,0,8,0,60
3406,0,0,0,1,0
3411,0,0,0,2,95
3413,0,43,16,0,47
3415,35,59,86,39,26
3419,0,126,0,73,246
3421,36,36,92,12,6
3426,24,17,60,46,6
3428,0,0,0,0,6
3429,123,0,6,19,29
3430,26,28,0,18,26
3438,0,0,1,5,0
3441,0,35,44,38,48
3451,0,0,0,0,2
3452,0,0,2,6,1
3454,76,19,132,76,174
3455,0,32,126,11,13
3461,0,0,13,0,1
3465,11,16,18,0,4
3467,0,0,2,37,30
3468,44,222,32,1,0
3469,34,0,0,0,1
3473,0,6,62,37,22
3475,0,0,0,0,17
3476,27,0,0,0,26
3482,0,0,0,0,2
3483,17,0,0,0,6
3486,165,106,220,68,220
3487,0,0,0,0,6
3488,0,181,74,66,32
3489,0,0,0,0,1
3494,0,0,0,0,14
3496,27,26,74,0,14
3498,0,0,6,65,5
3502,100,42,16,16,44
3504,89,0,19,0,19
3505,16,6,107,23,51
3507,0,0,0,0,144
3511,38,12,0,0,8
3514,31,17,39,0,46
3517,0,0,0,0,7
3518,0,0,17,9,38
3519,0,0,0,0,39
3520,5,0,1,0,8
3527,9,25,46,12,22
3531,0,0,0,0,2
3534,0,0,0,0,46
3537,0,0,0,0,3
3539,0,0,0,0,13
3543,0,0,0,1,0
3545,0,0,0,0,2
3557,0,0,0,0,48
3558,43,14,10,0,23
3559,0,0,0,13,193
3561,0,0,0,186,0
3564,0,0,8,11,0
3565,0,0,0,21,0
3566,26,7,46,5,33
3567,0,67,68,72,10
3570,0,0,0,0,12
3573,34,21,4,0,3
3575,89,0,0,0,7
3576,51,20,13,49,46
3578,0,0,0,0,9
3580,49,47,32,1,0
3581,0,0,0,55,42
3583,58,10,85,0,30
3586,29,18,38,53,6
3589,0,0,0,88,24
3593,77,5,40,0,56
3600,18,0,7,0,54
3601,0,0,0,19,0
3604,151,5,179,0,59
3605,5,0,35,0,6
3613,0,0,0,0,17
3616,0,0,23,1,77
3619,5,51,5,4,121
3625,0,0,0,0,8
3628,81,16,10,0,55
3629,0,0,0,0,6
3631,0,78,68,0,102
3633,0,0,0,0,22
3636,12,8,0,36,111
3641,37,4,43,0,59
3645,8,9,30,0,7
3648,0,0,0,43,335
3652,95,54,32,9,32
3654,0,0,22,22,2
3656,180,125,0,1,0
3659,0,0,304,25,166
3660,0,0,0,0,7
3661,0,24,45,17,16
3666,82,12,66,98,49
3672,44,0,71,13,26
3673,10,0,4,136,0
3683,12,21,14,0,25
3689,56,17,32,3,66
3690,0,40,31,6,22
3697,17,8,23,2,7
3700,32,20,212,67,18
3701,5,0,58,47,39
3703,0,0,0,63,14
3705,51,58,194,6,7
3713,89,2,15,0,9
3714,0,0,14,25,38
3716,22,0,14,7,18
3719,0,0,0,0,12
3720,0,50,0,0,17
3722,39,7,0,0,29
3724,0,0,0,0,20
3728,26,0,0,0,33
3731,0,0,0,0,13
3735,0,0,0,15,0
3741,8,2,5,5,9
3743,0,0,0,2,0
3749,29,8,4,12,43
3755,0,0,0,94,7
3757,0,0,0,0,3
3760,0,41,111,17,89
3764,193,2,35,5,83
3768,0,0,0,118,9
3777,56,26,264,61,34
3780,97,48,99,33,28
3783,26,0,0,4,32
3784,58,105,176,0,27
3785,200,10,0,1,25
3791,0,0,0,0,30
3794,26,0,31,0,14
3798,57,14,21,0,59
3805,128,50,8,44,53
3811,0,0,0,6,62
3814,45,28,41,33,4
3815,0,0,0,0,59
3821,0,0,0,0,19
3826,37,7,0,0,11
3827,91,43,0,16,11
3828,71,56,34,0,59
3832,28,0,11,0,66
3838,0,0,0,0,20
3839,0,0,0,0,9
3840,0,0,9,29,0
3848,0,0,0,0,5
3850,0,0,0,0,6
3852,0,0,345,81,17
3853,0,169,12,33,0
3855,0,0,8,0,5
3858,0,38,61,10,51
3859,0,0,0,0,5
3873,0,0,0,27,110
3881,10,55,4,34,40
3888,9,62,23,0,43
3889,1,0,0,0,1
3890,40,26,29,31,35
3893,0,0,0,5,12
3894,20,11,36,43,43
3896,0,0,0,1,0
3906,52,14,21,0,131
3908,0,0,84,0,30
3913,0,0,0,0,10
3914,0,0,0,0,12
3915,26,43,117,59,14
3919,0,0,0,77,9
3920,11,0,17,41,37
3925,0,0,40,0,43
3927,150,80,30,64,21
3929,0,58,68,0,6
3935,33,57,51,13,1
3936,16,63,43,14,8
3939,45,22,28,0,56
3946,223,73,388,28,91
3947,31,0,53,102,2
3950,25,44,22,92,4
3951,40,0,0,0,41
3953,0,0,42,20,95
3954,0,0,34,15,15
3956,0,39,6,15,80
3957,17,0,0,77,4
3959,0,24,0,29,23
3960,0,0,0,2,0
3964,10,7,8,27,3
3966,0,0,34,54,12
3972,0,50,7,0,7
3975,0,0,0,0,1
3982,46,0,0,0,0
3987,25,0,0,24,0
3989,28,18,0,0,0
4000,14,0,26,0,0
4001,118,10,0,0,0
4002,36,0,0,0,0
4006,62,52,0,0,0
4010,7,0,0,0,0
4013,27,0,0,0,0
4017,55,0,0,0,0
4021,45,26,16,0,0
4024,504,132,31,67,0
4026,184,0,0,0,0
4028,1,1,0,0,0
4029,17,0,0,0,0
4035,1,0,0,0,0
4039,64,0,0,0,0
4040,61,0,0,0,4
4044,15,0,0,0,0
4046,23,0,0,0,0
4052,14,0,0,0,0
4054,69,18,2,0,0
4056,58,0,0,0,0
4061,12,0,0,0,0
4064,154,14,0,0,0
4065,27,0,0,0,0
4066,15,0,0,0,0
4072,100,109,6,11,0
4081,38,0,0,0,0
4088,10,0,0,0,0
4090,22,0,0,0,0
4091,52,0,0,0,0
4095,69,87,195,41,5
4101,14,0,0,0,0
4105,153,45,0,21,21
4112,59,0,0,0,0
4114,37,24,0,0,0
4116,8,0,0,0,0
4117,50,0,0,0,0
4124,15,12,0,0,0
4125,1,0,0,17,0
4127,153,50,106,55,0
4133,27,123,83,75,4
4134,47,0,0,0,0
4135,5,0,0,0,0
4136,115,50,66,0,0
4138,12,0,0,0,0
4141,13,0,0,0,0
4143,14,132,62,30,0
4145,12,0,0,0,0
4148,34,16,0,0,0
4150,110,0,0,0,0
4157,22,0,28,0,0
4160,11,0,0,0,0
4161,7,0,0,0,0
4163,29,11,0,0,0
4164,36,0,80,0,0
4168,5,0,0,0,21
4169,6,0,0,0,0
4170,48,0,0,0,0
4173,195,16,9,0,0
4176,111,189,308,302,0
4179,54,0,0,73,0
4185,20,129,135,69,10
4186,67,21,14,14,0
4187,0,58,14,0,8
4192,208,0,407,356,200
4194,0,19,0,0,0
4197,0,131,472,106,0
4200,0,160,9,11,0
4206,0,0,7,0,0
4208,92,115,0,134,0
4211,0,0,0,3,0
4213,122,134,362,283,82
4217,0,156,0,202,0
4219,115,0,4,0,0
4220,100,68,177,33,1
4221,117,25,194,0,0
4222,21,36,54,56,15
4223,0,0,11,0,0
4227,0,110,41,54,0
4228,36,20,54,0,0
4230,11,55,117,23,0
4232,0,476,0,63,0
4233,110,68,77,53,4
4234,0,39,39,32,0
4236,187,273,254,59,56
4237,65,43,28,39,0
4241,141,87,127,27,262
4244,0,0,56,2,0
4249,121,710,216,172,27
4266,0,51,402,265,1
4268,88,22,12,0,0
4272,17,5,0,101,0
4274,0,33,3,55,0
4276,0,301,87,24,0
4278,39,58,2,43,24
4280,0,15,0,0,0
4283,6,0,0,0,0
4284,47,13,24,10,0
4292,37,43,9,0,0
4295,1,0,0,0,0
4296,5,155,10,15,0
4299,229,253,353,242,10
4300,49,76,40,362,57
4301,33,0,9,0,0
4303,23,254,412,495,11
4305,0,1,0,0,0
4306,282,19,1,0,0
4311,2,0,0,0,0
4317,120,182,239,106,117
4319,85,41,12,28,0
4324,0,88,43,92,0
4329,0,8,1,1,0
4331,24,243,322,165,6
4332,0,27,0,0,0
4334,0,22,0,0,0
4338,0,0,0,6,0
4340,12,35,78,22,22
4342,0,92,121,82,0
4352,0,58,69,0,0
4353,294,124,64,88,35
4355,416,404,205,0,0
4359,0,0,103,261,48
4361,0,24,7,0,0
4365,17,0,364,111,0
4366,9,340,49,269,13
4374,56,10,38,46,4
4377,133,320,165,306,100
4378,4,1,0,0,0
4383,0,0,147,48,0
4384,0,0,48,48,0
4390,124,0,27,23,0
4391,0,25,477,206,0
4392,33,18,35,10,26
4395,31,26,18,0,7
4396,0,158,113,73,4
4397,97,15,70,82,0
4406,104,51,3,34,0
4407,0,25,0,0,0
4408,0,0,0,87,0
4410,63,49,20,126,18
4415,117,15,45,50,39
4416,0,0,88,0,0
4419,42,6,1,0,0
4420,0,45,82,134,0
4422,0,49,2,0,0
4425,0,68,0,0,0
4430,0,13,15,0,0
4435,185,179,43,7,7
4437,120,92,46,34,36
4439,42,256,101,162,36
4441,0,236,55,0,0
4444,60,251,74,12,0
4447,0,60,39,41,21
4449,100,277,161,143,0
4451,0,2,0,0,0
4456,62,24,250,110,0
4459,36,71,58,29,1
4462,95,147,250,224,0
4473,0,0,0,1,0
4474,0,0,37,31,0
4475,177,146,247,576,167
4479,46,332,28,0,0
4481,454,299,180,266,89
4482,35,17,30,12,30
4483,0,157,104,50,0
4487,29,0,1,0,0
4489,129,13,30,51,16
4493,54,56,34,6,0
4495,8,165,0,0,0
4496,236,499,230,184,116
4499,51,3,8,0,13
4507,384,157,34,103,40
4509,12,0,5,0,0
4511,68,8,88,0,17
4512,33,0,0,0,0
4521,0,0,192,4,0
4531,8,0,0,0,0
4532,53,14,31,46,15
4534,65,202,1,1,0
4544,0,199,157,40,0
4546,0,53,15,0,0
4548,174,169,18,27,8
4550,340,13,190,8,0
4552,28,106,226,118,48
4555,0,22,0,0,0
4556,6,0,0,0,0
4559,0,0,0,132,0
4560,0,0,83,0,0
4566,72,95,20,14,0
4568,0,0,1,0,0
4570,4,0,0,47,0
4571,534,197,9,63,0
4574,0,0,20,1,24
4578,21,9,1,10,0
4583,204,47,3,73,0
4584,182,377,246,245,28
4585,0,66,61,21,0
4587,37,144,67,5,0
4588,0,199,60,86,0
4595,136,24,321,120,0
4598,0,362,142,52,0
4600,166,305,98,38,5
4602,67,0,0,0,0
4604,109,58,40,83,1
4606,0,143,88,8,0
4610,1,26,58,0,0
4613,141,181,6,195,223
4616,322,169,438,144,0
4617,0,0,1,71,0
4619,0,0,1,0,0
4620,0,0,47,0,1
4622,72,64,80,23,26
4625,0,68,14,44,0
4626,1,194,21,42,0
4627,0,79,82,62,0
4629,0,0,0,1,0
4630,0,0,491,15,0
4633,2,0,7,0,0
4635,0,58,4,0,0
4637,0,0,101,36,0
4638,241,420,534,404,0
4644,52,0,26,22,20
4646,100,12,0,0,0
4647,56,101,14,35,12
4651,142,44,0,65,0
4655,87,13,1,1,0
4656,3,48,328,55,0
4657,0,50,50,24,0
4658,163,182,18,0,0
4659,56,153,110,231,39
4663,100,29,34,0,0
4664,161,20,84,84,12
4667,0,5,0,0,0
4670,5,34,24,13,6
4676,0,187,376,370,107
4677,132,126,49,220,0
4683,1003,1522,1196,981,263
4690,0,0,130,73,1
4693,180,60,767,168,128
4711,131,2,29,17,0
4714,68,0,0,1,0
4717,12,30,5,0,0
4721,64,0,0,0,0
4722,6,62,32,24,0
4724,110,0,31,37,0
4727,0,8,0,0,0
4728,0,15,0,0,0
4732,132,19,95,66,9
4733,0,16,231,0,0
4735,0,20,0,0,0
4737,0,167,40,80,10
4738,7,0,0,0,0
4742,0,0,1,0,0
4745,150,35,34,0,0
4746,100,257,647,430,104
4747,56,110,65,124,16
4748,36,42,40,0,38
4751,65,228,0,282,0
4753,0,0,20,1,0
4758,85,57,16,92,0
4765,0,112,26,25,3
4768,12,0,0,0,0
4772,0,0,1,0,0
4774,64,56,8,0,0
4775,51,67,10,0,0
4776,3,38,0,0,0
4780,0,0,1,0,0
4783,0,0,0,2,0
4785,74,14,10,12,0
4788,70,61,62,29,316
4790,110,0,0,0,0
4807,122,70,63,39,0
4808,413,80,187,260,264
4813,0,0,7,0,0
4817,45,7,45,4,16
4818,21,0,2,41,0
4819,132,0,0,0,0
4825,79,0,53,91,3
4831,133,68,39,112,0
4832,11,5,61,42,0
4835,39,28,45,34,0
4837,3,0,0,0,0
4838,0,0,45,0,0
4839,127,461,102,179,10
4842,0,0,179,0,0
4843,0,21,0,0,0
4846,0,0,1,0,0
4851,0,1,0,0,0
4854,33,4,0,0,0
4855,9,37,0,12,0
4856,0,1,0,0,0
4858,22,188,169,130,0
4859,0,0,10,0,0
4860,0,327,0,217,0
4861,0,0,0,75,0
4867,0,0,14,0,0
4869,135,45,17,39,50
4875,0,0,0,7,0
4876,32,0,0,0,0
4877,318,469,67,91,0
4878,0,0,341,23,77
4879,17,14,0,0,0
4884,0,4,0,0,0
4886,428,71,83,20,0
4887,160,0,0,2,0
4888,95,53,64,52,17
4889,0,95,37,0,0
4890,79,55,28,44,0
4893,2,90,78,72,0
4895,132,83,6,119,0
4897,240,520,227,291,139
4898,188,97,59,104,0
4899,29,200,326,453,96
4900,377,155,150,62,0
4901,0,13,0,0,0
4905,27,170,179,220,5
4907,91,51,4,48,22
4908,0,0,2,0,0
4910,8,0,70,118,1
4914,0,9,0,0,0
4916,0,0,1,0,0
4919,0,94,10,0,0
4927,0,67,30,0,0
4930,11,78,5,9,0
4934,91,13,39,7,11
4937,58,45,2,71,44
4938,0,93,0,0,0
4941,0,1,0,0,0
4947,0,30,0,0,0
4948,0,7,24,0,0
4954,0,0,90,9,4
4956,0,290,6,11,0
4960,29,2,0,0,0
4965,0,136,259,204,101
4966,6,7,43,0,0
4973,179,37,502,152,93
4975,0,479,75,253,0
4976,172,912,11,5,326
4985,0,2,0,0,0
4987,0,63,0,0,0
4988,0,3,0,0,0
4989,6,283,137,16,4
4994,12,313,214,319,2
4997,36,61,449,951,239
4998,298,206,65,0,14
5003,61,25,8,0,0
5005,49,346,65,0,0
5007,0,0,200,83,0
5008,84,32,32,0,0
5009,37,35,1,50,31
5011,0,210,0,0,0
5017,20,140,8,0,0
5026,31,0,0,0,0
5027,28,47,0,0,0
5028,39,0,17,34,0
5030,0,7,0,0,0
5032,15,0,5,0,0
5033,48,0,0,0,0
5035,98,5,5,0,0
5038,0,250,296,278,63
5039,0,1,0,0,0
5040,240,319,266,164,6
5042,0,36,16,0,0
5047,91,63,22,0,27
5049,0,0,0,1,0
5051,9,31,92,25,7
5052,1,0,0,0,0
5056,146,255,0,0,0
5057,6,144,88,93,0
5058,65,133,5,54,7
5059,333,133,21,295,108
5061,0,8,0,0,0
5062,118,94,291,26,0
5063,12,60,21,29,0
5076,51,0,0,0,0
5083,350,211,3,65,121
5084,266,186,60,120,37
5085,18,38,0,0,0
5086,260,278,307,148,94
5088,0,57,125,0,0
5092,357,91,0,0,0
5099,1,0,0,0,0
5101,57,47,28,0,0
5103,70,6,0,0,0
5106,0,0,13,108,26
5110,0,31,60,0,0
5112,16,110,45,81,46
5114,29,48,10,83,48
5116,0,92,0,0,0
5117,0,0,88,42,0
5125,1,0,0,1,0
5136,24,6,14,0,0
5137,6,0,0,6,0
5145,16,336,34,310,14
5148,77,45,73,82,7
5149,137,21,85,21,152
5150,158,20,0,79,0
5155,257,498,146,23,0
5158,74,166,45,120,0
5159,88,561,48,187,0
5160,0,15,0,0,0
5162,0,0,0,11,0
5167,47,0,0,0,0
5171,0,0,169,0,0
5172,2,0,0,0,0
5174,0,0,0,5,0
5176,6,0,0,0,0
5177,1608,994,869,1492,326
5178,86,18,53,4,0
5179,114,143,97,77,60
5181,346,87,149,50,12
5182,15,17,8,163,0
5185,4,15,20,98,3
5187,122,46,6,51,99
5190,0,9,0,0,0
5191,0,0,99,9,0
5197,102,3,8,0,0
5199,0,8,0,0,0
5203,266,90,3,51,0
5206,0,8,2,0,0
5212,0,0,67,0,0
5213,0,12,60,21,0
5214,0,209,332,133,1
5216,0,13,14,0,0
5225,0,0,35,1,0
5226,185,7,118,74,3
5229,14,20,1,0,0
5230,0,0,0,3,0
5231,28,0,36,8,0
5238,0,0,1,0,0
5239,0,1,0,0,0
5241,41,0,52,0,0
5243,28,0,0,0,0
5245,60,0,32,0,0
5246,0,76,154,95,83
5249,64,40,2,0,0
5253,0,0,13,0,8
5254,0,59,116,0,0
5256,0,10,0,0,0
5262,15,82,0,0,0
5267,22,88,48,166,94
5268,61,8,0,0,0
5271,0,174,0,0,0
5273,6,0,0,0,0
5274,1,0,0,1,0
5275,0,0,1,0,0
5277,21,0,0,9,0
5278,89,0,55,39,0
5282,112,7,50,0,0
5285,0,0,0,731,0
5290,296,83,178,186,4
5291,160,209,120,434,0
5292,0,23,81,0,0
5293,105,0,0,0,0
5300,224,12,120,113,0
5302,92,67,5,53,76
5313,7,5,0,0,74
5314,0,9,0,0,0
5316,84,4,38,58,0
5317,8,0,5,0,0
5318,15,22,14,0,0
5328,127,59,75,0,0
5329,240,186,84,281,32
5330,0,2,3,0,0
5333,0,129,1,0,0
5334,33,5,5,45,0
5335,270,99,33,113,150
5336,143,181,24,96,0
5339,173,327,547,418,77
5343,0,124,31,16,0
5351,0,205,79,0,0
5357,2,87,111,22,0
5360,0,32,33,9,4
5362,2,0,4,4,0
5367,0,4,0,0,0
5369,38,9,43,33,80
5370,69,35,0,0,0
5374,0,0,3,0,0
5375,87,16,4,40,2
5381,0,1,0,0,0
5382,113,81,0,6,0
5384,0,125,83,74,0
5385,73,0,0,0,0
5386,4,0,0,6,0
5393,133,132,189,94,91
5398,0,56,240,56,10
5405,82,240,102,0,0
5411,0,2,58,4,0
5413,98,171,96,0,0
5416,201,230,30,324,10
5417,2,0,0,0,0
5419,0,11,0,0,0
5425,56,51,47,91,36
5428,94,89,56,39,0
5429,1,0,5,17,0
5433,0,1,0,1,0
5435,15,4,0,0,0
5438,73,111,7,140,0
5447,52,0,1,0,0
5449,129,52,10,47,80
5451,71,9,4,4,0
5455,6,0,1,0,0
5456,1,125,0,610,0
5460,206,125,175,318,236
5463,359,450,451,139,0
5467,0,0,0,107,0
5471,0,231,15,100,94
5475,137,44,31,9,0
5476,0,2,4,0,0
5478,0,82,845,8,0
5480,143,412,2,129,5
5481,0,0,0,67,0
5482,22,70,291,49,113
5483,174,19,120,0,0
5485,70,0,35,66,0
5490,0,24,0,0,0
5493,152,4,58,59,10
5500,0,0,0,6,0
5501,0,0,0,21,0
5503,89,69,14,0,0
5508,9,93,30,46,15
5509,0,0,1,0,0
5510,0,0,0,1,0
5512,32,180,20,125,0
5513,6,6,212,22,0
5514,2,7,0,0,0
5518,0,0,2,3,1
5519,0,21,42,0,0
5520,0,64,0,0,0
5523,0,2,2,0,0
5525,100,39,2,120,1
5529,0,155,63,104,0
5530,104,24,0,0,0
5532,0,0,12,0,0
5534,0,2,4,0,0
5537,0,423,32,254,0
5538,0,3,31,43,0
5543,29,12,0,0,0
5544,26,0,14,0,0
5545,16,133,0,0,38
5546,13,0,111,0,0
5551,0,1,0,0,0
5557,9,0,11,1,0
5558,0,0,1,0,0
5562,0,0,6,0,0
5576,86,345,26,320,79
5578,23,4,171,0,0
5581,0,0,4,0,0
5585,0,0,27,0,0
5588,1,0,1,0,0
5594,4,0,0,0,0
5595,1,41,21,37,0
5597,115,72,14,58,84
5598,0,116,0,0,0
5599,0,0,0,2,0
5600,19,29,0,0,0
5602,213,360,2,0,0
5604,207,369,137,257,70
5606,0,0,31,9,3
5609,0,258,48,145,0
5612,20,78,0,0,0
5614,6,0,15,0,0
5617,69,39,0,0,0
5622,81,16,34,33,28
5625,0,0,0,29,0
5627,335,378,183,286,121
5630,0,26,70,0,0
5631,169,18,517,218,236
5635,0,0,21,0,0
5641,0,0,23,26,0
5651,139,87,64,81,0
5652,5,0,0,0,0
5654,0,0,0,10,0
5656,35,12,25,34,0
5657,0,6,1,164,0
5659,0,111,19,11,0
5661,18,80,70,72,15
5663,0,5,0,0,0
5664,16,38,24,13,0
5665,216,174,4,0,4
5666,5,0,1,0,0
5667,1,0,0,0,0
5671,0,131,0,16,0
5672,0,6,8,0,0
5673,0,1,11,0,7
5676,0,6,0,22,0
5677,0,0,94,70,62
5678,50,51,8,39,0
5681,0,0,11,0,0
5683,27,0,0,0,0
5685,0,39,0,0,1
5687,0,44,56,38,0
5688,0,0,17,70,0
5691,29,96,141,41,23
5693,0,234,129,140,92
5696,0,20,0,0,0
5702,121,0,35,0,0
5704,0,33,0,8,0
5707,8,237,140,360,125
5719,83,46,35,54,75
5721,2,58,141,65,6
5724,0,0,7,0,0
5727,0,31,98,89,13
5728,0,0,0,20,0
5732,0,0,10,0,0
5733,0,0,1,0,0
5735,21,1,0,0,0
5739,2,0,0,0,0
5743,0,96,22,44,4
5748,170,63,188,158,0
5749,8,0,63,0,0
5750,0,0,11,0,0
5752,49,0,0,0,0
5756,98,192,82,125,26
5759,51,77,46,0,0
5760,94,7,72,68,46
5761,0,0,0,35,0
5762,8,4,0,0,0
5763,95,7,0,10,0
5770,31,18,37,0,0
5773,3,0,1,0,0
5774,115,165,7,194,70
5777,0,0,1,0,0
5785,46,100,4,32,0
5786,9,28,4,0,0
5788,43,5,70,17,0
5789,61,0,0,0,0
5790,176,209,245,423,211
5792,264,161,341,128,132
5793,0,0,19,44,0
5795,0,64,23,0,0
5799,0,1,0,0,0
5802,0,7,0,0,0
5803,7,14,138,57,54
5804,5,9,0,27,8
5814,0,4,0,0,0
5816,13,6,4,0,0
5819,0,0,3,0,0
5821,40,117,113,0,0
5822,0,10,50,26,0
5826,99,73,3,34,0
5827,0,5,0,0,0
5828,76,85,51,40,41
5829,97,89,0,77,9
5831,0,1,0,0,0
5834,0,0,109,0,5
5836,40,183,171,14,0
5839,0,0,0,40,0
5843,52,0,9,14,0
5845,20,12,0,0,0
5846,0,405,245,129,0
5848,78,1,0,0,0
5852,0,15,0,0,0
5854,124,61,71,45,0
5855,67,1,12,8,1
5860,22,16,0,0,0
5861,35,0,0,0,0
5862,75,419,153,0,0
5864,180,249,562,131,3
5865,16,1,35,6,0
5866,0,96,122,94,39
5869,29,0,0,0,0
5871,0,2,38,74,93
5872,0,418,13,106,0
5873,0,15,0,0,0
5874,0,35,0,0,0
5876,0,0,9,0,0
5878,160,45,46,72,0
5879,0,13,0,0,0
5880,103,184,26,32,32
5881,214,6,60,40,0
5882,183,383,278,14,0
5887,194,84,81,53,0
5888,10,150,0,0,0
5891,35,0,0,0,0
5895,35,76,19,43,0
5899,0,29,0,0,0
5902,28,0,60,65,6
5905,11,40,269,362,0
5908,0,14,0,0,0
5912,43,120,16,0,0
5914,84,8,29,92,0
5915,159,31,142,1,0
5919,1,759,6,0,55
5924,0,0,1,2,0
5927,25,17,36,0,0
5929,0,14,0,0,0
5930,47,85,128,116,229
5932,0,0,0,1,0
5933,0,0,1,0,0
5936,226,105,227,56,2
5937,2,9,0,0,0
5939,15,6,16,0,0
5944,126,113,0,81,0
5947,124,39,18,36,84
5950,3,179,19,1,0
5956,112,0,0,0,0
5961,6,0,0,4,0
5971,0,0,16,0,0
5973,164,54,18,0,0
5974,0,1,0,0,0
5979,0,40,0,0,0
5981,22,0,8,0,0
5985,101,0,0,0,0
5986,0,0,27,56,0
5988,194,11,0,5,0
5993,92,0,0,0,0
5994,0,0,0,27,1
5999,48,47,0,0,0
6001,0,0,73,34,0
6004,0,0,2,0,0
6007,0,0,0,1,0
6011,0,8,0,3,0
6015,34,0,0,126,0
6016,57,26,2,0,0
6018,0,81,2,30,0
6023,47,12,6,12,8
6026,61,2,0,0,0
6032,0,0,80,0,0
6034,0,57,0,0,0
6035,172,179,18,85,0
6037,16,0,11,8,0
6039,92,93,36,21,7
6041,24,0,0,0,0
6042,0,60,17,0,0
6044,7,0,0,0,0
